📺央视频道,#genre#
CCTV4,http://125.43.246.247:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://shlt.sohu.blog:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://111.221.137.234:44330/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://39.164.164.132:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://111.120.8.205:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://27.185.1.27:8092/hls/4/index.m3u8
CCTV4美洲,http://39.152.103.17:8089/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&down=1
CCTV4欧洲,http://39.152.103.17:8089/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&down=1
CCTV5,http://123.14.92.33:9003/hls/5/index.m3u8
CCTV5,http://123.14.89.116:9003/hls/18/index.m3u8
CCTV5,http://39.165.39.49:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://171.120.251.9:9003/hls/5/index.m3u8
CCTV5,http://116.179.159.179:9003/hls/6/index.m3u8
CCTV5,http://123.14.92.33:9003/hls/18/index.m3u8
CCTV5,http://113.241.133.180:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://171.43.64.40:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://116.179.159.179:9003/hls/5/index.m3u8
CCTV5,http://221.205.21.126:9003/hls/5/index.m3u8
CCTV5,http://125.43.243.134:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://116.135.27.81:9003/hls/5/index.m3u8
CCTV5,http://123.14.89.116:9003/hls/5/index.m3u8
CCTV5,http://222.89.32.155:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://222.89.32.155:85/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://116.135.27.81:9003/hls/9/index.m3u8
CCTV5,http://171.120.251.9:9003/hls/6/index.m3u8
CCTV5,http://113.241.133.180:85/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://125.43.246.247:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://221.205.21.126:9003/hls/6/index.m3u8
CCTV5,http://183.62.8.58:50085/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://39.164.164.132:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://1.194.245.166:9003/hls/4/index.m3u8
CCTV5,http://180.165.12.42:50001/tsfile/live/0001_5.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://123.154.237.18:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://119.62.24.75:50085/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
