📺央视频道,#genre#
CCTV6,http://183.21.81.230:4022/rtp/239.77.0.171:5146
CCTV6,http://223.76.232.210:4022/rtp/239.69.1.124:10382
CCTV6,http://180.171.157.7:8889/rtp/233.18.204.72:5140
CCTV6,http://116.237.61.115:4022/rtp/233.18.204.72:5140
CCTV6,http://106.80.125.176:7788/rtp/235.254.199.55:7980
CCTV6,http://14.19.159.29:8100/rtp/239.77.1.9:5146
CCTV6,http://171.213.142.212:9100/rtp/239.94.2.33:5140
CCTV6,http://171.213.142.212:9100/rtp/239.94.0.34:5140
CCTV6,http://202.105.239.77:8188/rtp/239.77.0.171:5146
CCTV6,http://202.105.239.77:8188/rtp/239.77.1.9:5146
CCTV6,http://113.120.193.39:8188/rtp/239.21.2.47:5002
CCTV6,http://58.37.164.39:4000/rtp/233.18.204.72:5140
CCTV6,http://123.149.114.41:8009/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://27.10.79.38:8003/rtp/225.0.4.144:7980
CCTV6,http://27.11.54.49:8001/rtp/225.0.4.144:7980
CCTV6,http://171.122.198.103:8082/rtp/226.0.2.210:9592
CCTV6,http://221.205.22.60:9003/hls/7/index.m3u8
CCTV7,http://183.44.113.165:2222/rtp/239.77.1.159:5146
CCTV7,http://14.118.74.55:10001/rtp/239.77.0.138:5146
CCTV7,http://60.4.29.183:8077/rtp/239.253.92.194:6059
CCTV7,http://183.44.113.165:2222/rtp/239.77.0.138:5146
CCTV7,http://14.118.74.55:10001/rtp/239.77.1.159:5146
CCTV7,http://223.76.232.210:4022/rtp/239.69.1.103:10256
CCTV7,http://180.171.157.7:8889/rtp/233.18.204.73:5140
CCTV7,http://116.237.61.115:4022/rtp/233.18.204.73:5140
CCTV7,http://14.19.159.29:8100/rtp/239.77.1.159:5146
CCTV7,http://171.213.142.212:9100/rtp/239.94.0.7:5140
CCTV7,http://202.105.239.77:8188/rtp/239.77.0.138:5146
CCTV7,http://202.105.239.77:8188/rtp/239.77.1.159:5146
CCTV7,http://113.120.193.39:8188/rtp/239.21.1.152:5002
CCTV7,http://114.232.15.32:8888/rtp/239.49.8.132:6000
CCTV7,http://58.37.164.39:4000/rtp/233.18.204.73:5140
CCTV7,http://49.74.72.229:8888/rtp/239.49.8.132:6000
CCTV7,http://123.149.114.41:8009/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://101.66.194.203:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://27.10.79.38:8003/rtp/225.0.4.127:7980
CCTV7,http://27.11.54.49:8001/rtp/225.0.4.127:7980
CCTV7,http://221.205.22.60:9003/hls/8/index.m3u8
CCTV8,http://60.4.29.183:8077/rtp/239.253.92.195:6060
CCTV8,http://116.9.34.226:4000/udp/239.81.0.234:4056
CCTV8,http://14.118.74.55:10001/rtp/239.77.0.172:5146
CCTV8,http://183.21.81.230:4022/rtp/239.77.0.172:5146
CCTV8,http://221.232.243.168:40000/rtp/239.69.1.125:10388
CCTV8,http://183.21.81.230:4022/rtp/239.77.1.10:5146
CCTV8,http://113.102.83.19:4022/rtp/239.77.1.10:5146
CCTV8,http://14.118.74.55:10001/rtp/239.77.1.10:5146
CCTV8,http://116.237.61.115:4022/rtp/233.18.204.74:5140
CCTV8,http://106.80.125.176:7788/rtp/235.254.199.57:7980
CCTV8,http://14.19.159.29:8100/rtp/239.77.0.172:5146
CCTV8,http://14.19.159.29:8100/rtp/239.77.1.10:5146
CCTV8,http://171.213.142.212:9100/rtp/239.94.0.8:5140
CCTV8,http://171.213.142.212:9100/rtp/239.94.0.35:5140
CCTV8,http://202.105.239.77:8188/rtp/239.77.1.10:5146
CCTV8,http://113.120.193.39:8188/rtp/239.21.2.48:5002
CCTV8,http://123.149.114.41:8009/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://27.10.79.38:8003/rtp/225.0.4.137:7980
CCTV8,http://114.250.22.176:8188/rtp/239.3.1.85:4120
CCTV8,http://171.122.198.103:8082/rtp/226.0.2.211:9600
CCTV8,http://221.205.22.60:9003/hls/9/index.m3u8
CCTV9,http://183.44.113.165:2222/rtp/239.77.1.160:5146
CCTV9,http://113.102.83.19:4022/rtp/239.77.1.160:5146
CCTV9,http://183.21.81.230:4022/rtp/239.77.0.135:5146
CCTV9,http://183.44.113.165:2222/rtp/239.77.0.135:5146
CCTV9,http://223.76.232.213:4022/rtp/239.69.1.104:10262
CCTV9,http://180.171.157.7:8889/rtp/233.18.204.75:5140
CCTV9,http://116.237.61.115:4022/rtp/233.18.204.75:5140
CCTV9,http://106.80.125.176:7788/rtp/235.254.199.58:7980
CCTV9,http://171.213.142.212:9100/rtp/239.94.0.9:5140
CCTV9,http://125.108.127.98:7778/rtp/233.50.201.121:5140
CCTV9,http://125.108.127.98:7778/rtp/233.50.200.23:5140
CCTV9,http://202.105.239.77:8188/rtp/239.77.0.135:5146
CCTV9,http://202.105.239.77:8188/rtp/239.77.1.160:5146
CCTV9,http://113.120.193.39:8188/rtp/239.21.1.153:5002
CCTV9,http://58.37.164.39:4000/rtp/233.18.204.75:5140
CCTV9,http://1.203.77.216:8899/rtp/225.1.8.9:8112
CCTV9,http://123.149.114.41:8009/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://101.66.194.203:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://114.250.22.176:8188/rtp/239.3.1.62:8112
CCTV9,http://221.205.22.60:9003/hls/10/index.m3u8
CCTV10,http://14.118.74.55:10001/rtp/239.77.0.134:5146
CCTV10,http://183.44.113.165:2222/rtp/239.77.1.113:5146
CCTV10,http://14.118.74.55:10001/rtp/239.77.1.113:5146
CCTV10,http://183.21.81.230:4022/rtp/239.77.1.113:5146
CCTV10,http://113.102.83.19:4022/rtp/239.77.1.113:5146
CCTV10,http://183.44.113.165:2222/rtp/239.77.0.134:5146
CCTV10,http://27.17.212.53:8888/rtp/239.69.1.105:10268
CCTV10,http://180.171.157.7:8889/rtp/233.18.204.76:5140
CCTV10,http://116.237.61.115:4022/rtp/233.18.204.76:5140
CCTV10,http://106.80.125.176:7788/rtp/235.254.199.59:7980
CCTV10,http://106.80.125.176:7788/rtp/235.254.199.82:7980
CCTV10,http://14.19.159.29:8100/rtp/239.77.0.134:5146
CCTV10,http://14.19.159.29:8100/rtp/239.77.1.113:5146
CCTV10,http://171.213.142.212:9100/rtp/239.94.0.10:5140
CCTV10,http://202.105.239.77:8188/rtp/239.77.0.134:5146
CCTV10,http://202.105.239.77:8188/rtp/239.77.1.113:5146
CCTV10,http://113.120.193.39:8188/rtp/239.21.1.155:5002
CCTV10,http://123.149.114.41:8009/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://101.66.194.203:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://114.250.22.176:8188/rtp/239.3.1.63:8116
CCTV10,http://114.250.22.176:8188/rtp/239.3.1.86:4120
CCTV10,http://27.11.54.49:8001/rtp/225.0.4.130:7980
CCTV10,http://221.205.22.60:9003/hls/11/index.m3u8
CCTV11,http://113.102.83.19:4022/rtp/239.77.1.108:5146
CCTV11,http://idc.zymok.cn:10000/rtp/239.77.1.238:5146
CCTV11,http://221.232.243.168:40000/rtp/239.69.1.154:10560
CCTV11,http://14.118.74.55:10001/rtp/239.77.1.108:5146
CCTV11,http://183.21.81.230:4022/rtp/239.77.1.238:5146
CCTV11,http://180.171.157.7:8889/rtp/233.18.204.77:5140
CCTV11,http://116.237.61.115:4022/rtp/233.18.204.77:5140
CCTV11,http://14.19.159.29:8100/rtp/239.77.1.108:5146
CCTV11,http://14.19.159.29:8100/rtp/239.77.1.238:5146
CCTV11,http://14.19.159.29:8100/rtp/239.77.0.100:5146
CCTV11,http://171.213.142.212:9100/rtp/239.94.0.11:5140
CCTV11,http://171.213.142.212:9100/rtp/239.94.0.36:5140
CCTV11,http://202.105.239.77:8188/rtp/239.77.1.108:5146
CCTV11,http://202.105.239.77:8188/rtp/239.77.1.238:5146
CCTV11,http://123.149.114.41:8009/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://114.250.22.176:8188/rtp/239.3.1.152:8120
CCTV11,http://27.11.54.49:8001/rtp/225.0.4.218:7980
CCTV12,http://idc.zymok.cn:10000/rtp/239.77.0.136:5146
CCTV12,http://183.21.81.230:4022/rtp/239.77.1.109:5146
CCTV12,http://113.102.83.19:4022/rtp/239.77.0.136:5146
CCTV12,http://183.44.113.165:2222/rtp/239.77.1.109:5146
CCTV12,http://183.21.81.230:4022/rtp/239.77.0.136:5146
CCTV12,http://223.76.232.213:4022/rtp/239.69.1.106:10274
CCTV12,http://183.44.113.165:2222/rtp/239.77.0.136:5146
CCTV12,http://123.118.54.253:8686/rtp/239.3.1.64:8124
CCTV12,http://180.171.157.7:8889/rtp/233.18.204.78:5140
CCTV12,http://116.237.61.115:4022/rtp/233.18.204.78:5140
CCTV12,http://106.80.125.176:7788/rtp/235.254.199.60:7980
CCTV12,http://14.19.159.29:8100/rtp/239.77.0.136:5146
CCTV12,http://14.19.159.29:8100/rtp/239.77.1.109:5146
CCTV12,http://14.19.159.29:8100/rtp/239.77.0.102:5146
CCTV12,http://125.108.127.98:7778/rtp/233.50.201.123:5140
CCTV12,http://125.108.127.98:7778/rtp/233.50.200.21:5140
CCTV12,http://113.120.193.39:8188/rtp/239.21.1.156:5002
CCTV12,http://58.37.164.39:4000/rtp/233.18.204.78:5140
CCTV12,http://49.74.72.229:8888/rtp/239.49.8.135:6000
CCTV12,http://123.149.114.41:8009/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://101.66.194.203:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://221.205.22.60:9003/hls/13/index.m3u8
CCTV13,http://idc.zymok.cn:10000/rtp/239.253.43.196:5146
CCTV13,http://14.118.74.55:10001/rtp/239.253.43.196:5146
CCTV13,http://idc.zymok.cn:10000/rtp/239.77.0.188:5146
CCTV13,http://14.118.74.55:10001/rtp/239.77.0.188:5146
CCTV13,http://183.21.81.230:4022/rtp/239.253.43.196:5146
CCTV13,http://183.21.81.230:4022/rtp/239.77.0.188:5146
CCTV13,http://183.44.113.165:2222/rtp/239.253.43.196:5146
CCTV13,http://221.232.243.168:40000/rtp/239.254.96.161:9040
CCTV13,http://180.171.157.7:8889/rtp/233.18.204.79:5140
CCTV13,http://116.237.61.115:4022/rtp/233.18.204.79:5140
CCTV13,http://106.80.125.176:7788/rtp/235.254.197.162:7980
CCTV13,http://202.105.239.77:8188/rtp/239.77.0.188:5146
CCTV13,http://202.105.239.77:8188/rtp/239.253.43.196:5146
CCTV13,http://113.120.193.39:8188/rtp/239.21.2.3:5002
CCTV13,http://58.37.164.39:4000/rtp/233.18.204.79:5140
CCTV13,http://123.149.114.41:8009/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://101.66.194.203:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://27.10.79.38:8003/rtp/225.0.4.219:7980
CCTV13,http://27.11.54.49:8001/rtp/225.0.4.219:7980
CCTV13,http://171.122.198.103:8082/rtp/226.0.2.165:9232
CCTV13,http://221.205.22.60:9003/hls/14/index.m3u8
CCTV14,http://idc.zymok.cn:10000/rtp/239.77.1.161:5146
CCTV14,http://idc.zymok.cn:10000/rtp/239.77.0.133:5146
CCTV14,http://14.118.74.55:10001/rtp/239.77.0.133:5146
CCTV14,http://113.102.83.19:4022/rtp/239.77.0.133:5146
CCTV14,http://183.21.81.230:4022/rtp/239.77.1.161:5146
CCTV14,http://14.118.74.55:10001/rtp/239.77.1.161:5146
CCTV14,http://183.44.113.165:2222/rtp/239.77.0.133:5146
CCTV14,http://183.21.81.230:4022/rtp/239.77.0.133:5146
CCTV14,http://183.44.113.165:2222/rtp/239.77.1.161:5146
CCTV14,http://116.237.61.115:4022/rtp/233.18.204.80:5140
CCTV14,http://106.80.125.176:7788/rtp/235.254.199.61:7980
CCTV14,http://14.19.159.29:8100/rtp/239.77.0.133:5146
CCTV14,http://14.19.159.29:8100/rtp/239.77.1.161:5146
CCTV14,http://171.213.142.212:9100/rtp/239.94.0.14:5140
CCTV14,http://125.108.127.98:7778/rtp/233.50.200.103:5140
CCTV14,http://202.105.239.77:8188/rtp/239.77.0.133:5146
CCTV14,http://113.120.193.39:8188/rtp/239.21.1.157:5002
CCTV14,http://58.37.164.39:4000/rtp/233.18.204.80:5140
CCTV14,http://49.74.72.229:8888/rtp/239.49.8.136:6000
CCTV14,http://123.149.114.41:8009/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://101.66.194.203:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://27.10.79.38:8003/rtp/225.0.4.128:7980
CCTV14,http://114.250.22.176:8188/rtp/239.3.1.65:8132
